round,client_id,participated,num_samples,update_norm_l2,update_norm_l1,update_norm_linf
55,7,1,3271,0.5687675476074219,740.2483520507812,0.031874239444732666
55,8,1,3825,0.6123708486557007,897.4012451171875,0.02233240008354187
55,9,1,6520,0.5092152953147888,729.129150390625,0.023750916123390198
56,0,1,298,0.3766199052333832,475.9216003417969,0.022985322400927544
56,10,1,4596,0.4261326789855957,530.4568481445312,0.030760519206523895
56,11,1,1270,0.4515592157840729,653.1837768554688,0.012778367847204208
56,14,1,248,0.2682724595069885,369.64117431640625,0.00964096188545227
56,15,1,4923,0.4732862412929535,667.1008911132812,0.015852749347686768
56,2,1,4862,0.6916235089302063,875.761474609375,0.03491635620594025
56,3,1,1743,0.6721003651618958,912.418701171875,0.032013021409511566
56,4,1,3713,0.5750464797019958,758.4345703125,0.028939947485923767
56,5,1,3867,0.4599250555038452,604.490478515625,0.02563917636871338
56,7,1,3271,0.6715598106384277,881.51123046875,0.029642049223184586
56,8,1,3825,0.536346435546875,798.67919921875,0.017935767769813538
